1.30431	86.1929	89.0775	20.0003	17.4964	17.4455	24.4188	17.5972	21.7188	17.7095	20.6688	17.8159	20.0688	17.9394	19.4688	18.1442	18.9688
1.16595	75.6501	77.8604	20.002	17.4972	17.4696	23.6688	17.6305	21.4188	17.7536	20.4188	17.8774	19.7188	18.0426	19.1188	-1	-1
1.19556	77.1277	80.5878	20.0023	17.5098	17.4714	23.6188	17.6342	21.4688	17.7574	20.4188	17.8797	19.7188	18.0375	19.1688	-1	-1
1.1114	72.396	75.1199	19.9969	17.4992	17.487	23.5188	17.6547	21.2188	17.7855	20.3188	17.9218	19.5688	18.1207	19.0188	-1	-1
1.10339	71.6867	73.5854	20.0041	17.5114	17.5018	23.4188	17.6585	21.2188	17.7816	20.2188	17.9124	19.5688	18.1172	18.9688	-1	-1
1.12566	72.614	74.6651	19.9995	17.4934	17.4748	23.3688	17.6386	21.1688	17.766	20.2688	17.8983	19.5688	18.0911	19.0188	-1	-1
1.20793	75.9418	78.9817	20.0036	17.5093	17.4736	23.5688	17.6213	21.3188	17.7332	20.3688	17.8441	19.7188	17.9864	19.1688	18.3952	18.5688
0.881212	58.4831	60.1195	20.0067	17.4921	17.5289	22.7688	17.7103	20.7688	17.8751	19.8188	18.1301	18.9188	-1	-1	-1	-1
1.19883	78.2228	81.0402	20.0036	17.4982	17.4664	23.7188	17.6276	21.4688	17.749	20.4688	17.8684	19.7688	18.0199	19.2188	18.4139	18.4688
1.33956	86.5537	90.652	20.0007	17.4995	17.4437	24.1688	17.5882	21.7688	17.695	20.6688	17.7949	20.0188	17.9077	19.4688	18.0779	19.0188
1.15311	76.0622	78.5553	20.0029	17.4968	17.4681	23.8688	17.6316	21.4188	17.7583	20.3688	17.8881	19.7188	18.0692	19.1188	-1	-1
1.19589	77.5137	80.4297	20.0051	17.5052	17.4672	23.7688	17.6271	21.4688	17.7488	20.4688	17.8699	19.8188	18.0267	19.2688	-1	-1
1.26431	81.1595	84.6206	20.0049	17.4948	17.4516	23.7688	17.6093	21.4688	17.727	20.5688	17.8404	19.8688	17.9765	19.3188	18.2323	18.8188
1.26175	81.1586	83.5578	20.0054	17.4974	17.4568	23.6188	17.6114	21.4688	17.7273	20.5188	17.8392	19.8688	17.9746	19.2688	18.2372	18.7688
1.20952	79.0462	82.4471	20.0052	17.5107	17.4747	23.9188	17.6348	21.4688	17.7567	20.5188	17.8775	19.8188	18.0318	19.2688	18.4485	18.5688
1.0435	68.2564	70.5945	20.0068	17.5179	17.509	23.1688	17.6767	21.1188	17.8128	20.1688	17.967	19.4688	18.283	18.8188	-1	-1
